,besluit,bijlage,inventaris,verzoek,dc_source,foi_decisionDate,verzoek_datum,deelbesluit,bezwaren,mate van openbaarmaking,opmerkingen
https://doi.wooverheid.nl/?doi=nl.mnre1034.2i.2023.40,TRUE,FALSE,TRUE,FALSE,https://open.overheid.nl/Details/ronl-ecd361fef2a2a7cb4df65112230ebdb75862fa9a/1,2023-03-30,2022-12-22,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1073.2i.2023.5,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/ronl-db078c08afa5708665ccfab600b4d6ae723b31cb/1,2023-01-20,2022-12-22,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.5,TRUE,FALSE,FALSE,FALSE,https://www.rijksoverheid.nl/documenten/woo-besluiten/2023/01/24/besluit-woo-verzoek-forks-cryptovaluta,2023-01-24,2022-12-22,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.170,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/ca0796dd-0550-4ee7-a530-64b4cd84adff/1,2023-05-15,2022-12-22,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.873,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/e03e1f94-2ef9-44e3-9278-67614807518a/1,2023-04-05,2022-12-22,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.65,TRUE,TRUE,TRUE,FALSE,https://open.overheid.nl/Details/ronl-eebe454806512ed2ed86e0b46e3b5c1c12834314/1,2023-05-15,2022-12-21,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.153,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/ronl-7bdbf894f8abac51b66008b36cb06e9298c0f29e/1,2023-04-20,2022-12-21,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.96,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/03d76f72-eb05-4672-b9ab-49378cfa1e12/2,2023-06-12,2022-12-20,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.128,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/fe876e4f-795a-486f-aac5-a05ba9d09028/1,2023-07-05,2022-12-20,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.13,TRUE,TRUE,TRUE,FALSE,https://www.rijksoverheid.nl/documenten/woo-besluiten/2023/01/31/besluit-op-woo-verzoek-over-thermisch-gereinigde-grond,2023-01-31,2022-12-20,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.766,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/475566d1-264f-4ba1-b12f-e10507055d85/1,2023-02-01,2022-12-20,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.646,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/18a8841b-724b-4510-b24c-477bd2b38f41/1,2023-08-14,2022-12-19,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1034.2i.2023.14,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/ronl-3170b694222abfcfc5890f3235bb48c2bb63590d/2,2023-02-08,2022-12-18,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.899,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/a38099b3-5d9c-463a-8658-97d38154d323/1,2023-12-01,2022-12-18,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.53,TRUE,TRUE,TRUE,FALSE,https://open.overheid.nl/Details/ronl-13bcdfe3114d2409bb5f37e23c42c8c38dcfcfc8/1,2023-04-14,2022-12-17,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1073.2i.2023.17,TRUE,TRUE,TRUE,FALSE,https://open.overheid.nl/Details/ronl-19d9ab8e2de71488b7d9d64c8074e963313a6196/1,2023-04-06,2022-12-16,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.35,TRUE,FALSE,FALSE,FALSE,https://www.rijksoverheid.nl/documenten/woo-besluiten/2023/01/25/besluit-woo-verzoek-productie-boerderijmelk,2023-01-25,2022-12-16,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1034.2i.2023.12,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/ronl-5352c476a1f6a40255ce4ce522c2425c8ba55c95/1,2023-01-11,2022-12-15,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1034.2i.2023.26,TRUE,FALSE,TRUE,FALSE,https://open.overheid.nl/Details/ronl-4fc98862024fa721119ebf9c3428a623e4e48643/1,2023-03-06,2022-12-15,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.209,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/eb695807-c356-44e6-bc0a-2d04a1394497/2,2023-06-15,2022-12-15,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1073.2i.2023.4,TRUE,FALSE,FALSE,FALSE,https://www.rijksoverheid.nl/documenten/woo-besluiten/2023/01/25/besluit-woo-verzoek-beslisnota-bij-kamerbrief-overslaan-januari-aanvraagtijdvak-stap-regeling,2023-01-25,2022-12-15,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.643,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/506d7030-681d-445c-8e73-e2a62f400ebc/1,2023-12-01,2022-12-15,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.83,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/71adf8fc-3237-45c4-bc5a-fbcaa91607d8/2,2023-05-30,2022-12-15,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.98,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/fc109da7-b618-40dc-aa73-d4daf6b67b15/1,2023-06-13,2022-12-15,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.417,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/24047b3f-de52-44b3-8bd2-4e1d275ec95a/1,2023-02-23,2022-12-15,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.79,TRUE,TRUE,TRUE,FALSE,https://open.overheid.nl/Details/ronl-8fb5c04f6dcbfec7b0fd333fe8c2dce431a27907/1,2023-02-24,2022-12-15,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1010.2i.2023.17,TRUE,TRUE,TRUE,FALSE,https://open.overheid.nl/Details/ronl-4e1f0a7f6b5ff1546f9deeb0e1abc122dc561886/1,2023-04-30,2022-12-14,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1013.2i.2023.41,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/de9af893-00a1-433e-adfd-b338bb91e80b/1,2023-05-31,2022-12-14,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1034.2i.2023.32,TRUE,FALSE,TRUE,FALSE,https://open.overheid.nl/Details/ronl-d01ef883bef2c1d8f29179d65d98dc63823e60fe/1,2023-03-13,2022-12-14,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.46,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/ronl-c0d803af4dc1b4597e0da44d50efcc6d15f67432/2,2023-03-29,2022-12-14,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1025.2i.2023.50,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/8876c82e-f7f2-41b2-9533-4818a8510a55/1,2023-05-12,2022-12-13,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.25,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/ronl-2b23e5d8309d176d5d68640929dd0ccd69cf63da/1,2023-02-23,2022-12-12,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.27,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/ronl-c7c5fd16a1652e18ab92f6cea3e80a074990dfd0/1,2023-02-23,2022-12-12,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.45,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/ronl-5443d3c723f2da760b817bac380b7cc5d7000394/1,2023-02-23,2022-12-12,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.325,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/b4fd43b1-cd6c-4dd7-b7ed-e7f1e002689e/1,2023-06-06,2022-12-12,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.767,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/ronl-f192b68d9310cb7589c7e8cc97fa80ca34f1671d/2,2023-05-04,2022-12-12,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.853,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/dd423317-1e08-4c08-a2fe-9fb0839a8744/1,2023-11-02,2022-12-12,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1025.2i.2023.191,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/2b8892a7-f818-4069-a0ec-00b02236ab3c/1,2023-07-13,2022-12-10,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1025.2i.2023.97,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/3994979d-9b2d-474e-9d64-4b862ed5f470/2,2023-07-12,2022-12-10,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.44,TRUE,FALSE,TRUE,FALSE,https://open.overheid.nl/Details/ronl-96fc470aff19e5f2bc4a9e6cbd2c37df72fce5f5/1,2023-04-07,2022-12-09,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.21,TRUE,TRUE,TRUE,FALSE,https://open.overheid.nl/Details/ronl-96c6aa485a3a0a3ce22aa28fc950f0e0244a89c9/1,2023-02-02,2022-12-09,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.68,TRUE,TRUE,TRUE,FALSE,https://open.overheid.nl/Details/ronl-aa69f693bdffc1697fb06e1f0b58e81bc725a805/1,2023-02-19,2022-12-09,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.73,TRUE,TRUE,TRUE,FALSE,https://open.overheid.nl/Details/ronl-4a92c9405d01605ad394bd965c40fe1db68d508f/1,2023-04-17,2022-12-08,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1073.2i.2023.18,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/ronl-f1c20ca9be4e8eab7f2efb258d6886fd09db0a68/1,2023-04-18,2022-12-08,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1073.2i.2023.8,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/ronl-39b0b43a149be08944ec45b919b8b91f8ba99141/1,2023-02-16,2022-12-08,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.67,TRUE,TRUE,TRUE,FALSE,https://open.overheid.nl/Details/ronl-d5e0147cc16a1495a237eabed7952f251aa95ca3/1,2023-05-09,2022-12-08,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.24,TRUE,FALSE,FALSE,FALSE,https://www.rijksoverheid.nl/documenten/woo-besluiten/2023/01/05/besluit-op-woo-verzoek-over-meldingen-betreffende-2-dierenartsen-specifiek-hondencentrum,2023-01-05,2022-12-08,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.406,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/b712e4a3-5ba3-48e4-8b66-fef8d61c672f/2,2023-04-04,2022-12-08,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.75,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/ronl-ebaf9ba06ca5a0874d1d90f5863b6cc9b51a5101/1,2023-03-01,2022-12-08,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.819,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/d316214b-78fd-4977-8080-b536f4fcb465/1,2023-10-09,2022-12-08,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.97,TRUE,TRUE,TRUE,FALSE,https://open.overheid.nl/Details/ronl-4bcd3f757cbfac751cc18ab1c91752ac2600b7c9/1,2023-03-28,2022-12-08,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1034.2i.2023.54,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/ronl-139206dbc547121ce19a077ac5254b66fe2afa73/1,2023-05-12,2022-12-07,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.14,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/ronl-e0465dbe93c0173489151cd48fbf970dbde230dd/1,2023-02-08,2022-12-07,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.46,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/ronl-338a6269c3c10907f0e2dc0e8c983596fe01c75a/1,2023-03-24,2022-12-07,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.876,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/1ee115c1-b73f-4303-b52d-4c9e62ae77e1/2,2023-06-01,2022-12-07,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.72,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/ronl-684370cf38259fe4059871dd102a953708e445bc/1,2023-05-10,2022-12-06,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.768,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/ronl-217651ad8078046e2b1a7008dbe58054d88b2713/2,2023-05-04,2022-12-06,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.131,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/b375b44c-79e7-4ca2-97e6-a27553c4ea3a/1,2023-07-20,2022-12-05,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1010.2i.2023.66,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/48d3a6d1-67cf-4de4-89fe-15cbd7676d26/1,2023-04-26,2022-12-02,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1025.2i.2023.85,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/daf0fe8a-db00-46e4-98d4-29ab0eb78f7c/1,2023-01-12,2022-12-02,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.25,TRUE,TRUE,TRUE,FALSE,https://open.overheid.nl/Details/ronl-8dcb8c35061b10d989c21058ed5751b3555d9248/1,2023-03-30,2022-12-02,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1013.2i.2023.19,TRUE,TRUE,TRUE,FALSE,https://open.overheid.nl/Details/ronl-3fc3add655cb55c02c9a19bc3e9fff0e0fae2138/1,2023-03-24,2022-11-30,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1018.2i.2023.1,TRUE,FALSE,FALSE,FALSE,https://www.rijksoverheid.nl/documenten/woo-besluiten/2023/01/17/besluit-op-woo-verzoek-over-exportvergunningen-en-exportkredietverzekeringen-asml-naar-china,2023-01-17,2022-11-30,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1025.2i.2023.75,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/c0b13e2f-48ac-462e-8303-4f52c21d9f87/1,2023-05-25,2022-11-30,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.270,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/eb30448a-32e9-4bee-9c3d-f12a7a472572/3,2023-08-17,2022-11-30,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.80,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/ronl-efee264ee8f90a847e08a76b193142e97f6129ce/1,2023-03-01,2022-11-30,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.24,TRUE,TRUE,TRUE,FALSE,https://open.overheid.nl/Details/ronl-4af4658170d712a923b3c9c91b1c952032a95f1d/1,2023-03-01,2022-11-29,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.3,TRUE,FALSE,FALSE,FALSE,https://www.rijksoverheid.nl/documenten/woo-besluiten/2023/01/18/besluit-woo-verzoek-teruggaaf-belasting-personenautos-en-motorrijwielen,2023-01-18,2022-11-29,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.288,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/7624ec7f-5a50-4063-93f3-9482b6f7003d/1,2023-06-16,2022-11-29,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1034.2i.2023.20,TRUE,FALSE,TRUE,FALSE,https://open.overheid.nl/Details/ronl-149f8df618ca91b78a5b4e8968dbc8c06ffc2235/1,2023-02-20,2022-11-28,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.11,TRUE,TRUE,TRUE,FALSE,https://open.overheid.nl/Details/ronl-3f9c7244e341a041dbd74bb76bead5304c3111d4/1,2023-02-14,2022-11-28,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.409,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/f923464e-4bdd-42f0-8e14-1db4f492306e/1,2023-04-19,2022-11-28,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1025.2i.2023.6,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/ronl-618d26c7fd2f7410fcafd4cf067a8eafc09c6f18/1,2023-03-06,2022-11-25,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1034.2i.2023.47,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/ronl-945791b6a1e011b46176586c29045b7c0e75ac20/1,2023-04-21,2022-11-25,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1109.2i.2023.6,TRUE,TRUE,FALSE,FALSE,https://www.rijksoverheid.nl/documenten/woo-besluiten/2023/01/31/besluit-op-woo-verzoek-over-omroep-ongehoord-nederland,2023-01-31,2022-11-24,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.10,TRUE,FALSE,FALSE,FALSE,https://www.rijksoverheid.nl/documenten/woo-besluiten/2023/02/01/besluit-op-woo-verzoek-over-besluit-voorkoming-dubbele-belasting-2001,2023-02-01,2022-11-23,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.11,TRUE,TRUE,TRUE,FALSE,https://www.rijksoverheid.nl/documenten/woo-besluiten/2023/01/18/besluit-op-woo-verzoek-over-regeling-eisen-geschiktheid-2000,2023-01-18,2022-11-23,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1034.2i.2023.33,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/ronl-020b8889ee10d4409055c65251cc3bb04edd16c7/1,2023-03-27,2022-11-22,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.30,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/ronl-a5625e740ea6f6f4b98948695daa4d90de9c12bd/1,2023-04-06,2022-11-22,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.40,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/ronl-de6df25875b9a2cacbb0162e16c414d4d39cbace/1,2023-04-17,2022-11-22,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.119,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/ronl-dfb23b6316c632d5d9fdfbee83321c39402b5b79/3,2023-04-14,2022-11-22,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.12,TRUE,TRUE,TRUE,FALSE,https://open.overheid.nl/Details/ronl-7cf41d71b466a2e88db98f8fd719cbb696bb8a07/1,2023-02-16,2022-11-21,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.2,TRUE,FALSE,FALSE,FALSE,https://www.rijksoverheid.nl/documenten/woo-besluiten/2023/01/10/besluit-op-woo-verzoek-over-sanctiebesluit-uitgezonden-percentage-muziek-radio-veronica,2023-01-10,2022-11-21,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.272,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/0afe3d13-3045-4171-8810-bb3fbddb34c6/2,2023-08-17,2022-11-21,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.597,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/f22e8167-ef4a-4fb1-a169-b2c541f553b9/1,2023-09-28,2022-11-21,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1013.2i.2023.58,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/6ff95a98-788f-496b-b590-daa41cbbbef3/2,2023-07-20,2022-11-20,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.48,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/ronl-e06bd909265e656abde3b4cb888f4aebb4e5ef4e/1,2023-03-24,2022-11-20,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.29,TRUE,TRUE,FALSE,FALSE,https://www.rijksoverheid.nl/documenten/woo-besluiten/2023/01/12/besluit-op-woo-verzoek-over-meitellingen-bedrijf-in-maasbommel,2023-01-12,2022-11-20,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.95,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/bf36c885-de95-4497-b56e-4f99a3a88c15/1,2023-06-08,2022-11-18,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1109.2i.2023.4,TRUE,TRUE,TRUE,FALSE,https://www.rijksoverheid.nl/documenten/woo-besluiten/2023/01/24/besluit-op-woo-verzoek-over-montessori-kindcentrum-westervoort,2023-01-24,2022-11-18,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.54,TRUE,TRUE,TRUE,FALSE,https://open.overheid.nl/Details/ronl-337b5ec6abb5eddbf68ded88d521a836d6243371/1,2023-04-07,2022-11-18,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.204,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/ea2ea2bf-8c15-40ed-b285-569ffc56ec54/1,2023-11-02,2022-11-17,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.208,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/6ef46acb-494a-4f7c-a175-ff4989e22ef5/1,2023-05-10,2022-11-17,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.98,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/68afa033-e6b0-43c8-ba1c-bc812ce94950/1,2023-07-05,2022-11-17,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.364,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/11cc9430-877c-4162-95f0-0a8f9455fc97/1,2023-10-31,2022-11-17,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.71,TRUE,TRUE,TRUE,FALSE,https://open.overheid.nl/Details/ronl-bc5e6b52e9abfc0aa3246f20ec477b24461b3e86/1,2023-02-24,2022-11-17,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1034.2i.2023.19,TRUE,FALSE,TRUE,FALSE,https://open.overheid.nl/Details/ronl-1ebef866a6ecb62c8d64e0ca30f9ab4e5d12b3a2/1,2023-02-16,2022-11-16,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1034.2i.2023.53,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/ronl-565adefa6b7330ad81b501d6265bfb2f86ae8076/1,2023-04-21,2022-11-16,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.36,TRUE,TRUE,TRUE,FALSE,https://open.overheid.nl/Details/ronl-4835118e2929f84428f060432a58606b76cbba9f/1,2023-04-25,2022-11-16,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1025.2i.2023.18,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/ronl-e3828f80ad88c0aeea7788eef5c612b8173a16a5/1,2023-04-06,2022-11-15,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.50,TRUE,TRUE,TRUE,FALSE,https://open.overheid.nl/Details/ronl-e5b22b0f74c48dd248f6982e421d1c81450c685f/1,2023-04-07,2022-11-15,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.10,TRUE,FALSE,FALSE,FALSE,https://www.rijksoverheid.nl/documenten/woo-besluiten/2023/01/16/besluit-op-woo-verzoek-over-advies-pels-rijcken--droogleever-fortuijn-n.v,2023-01-16,2022-11-15,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.5,TRUE,FALSE,FALSE,FALSE,https://www.rijksoverheid.nl/documenten/woo-besluiten/2023/01/26/besluit-op-woo-verzoek-over-aantasting-zandwolfsmelk-door-bouw-geluidsscherm-spoordijk-arnhem-zuid,2023-01-26,2022-11-14,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.77,TRUE,TRUE,TRUE,FALSE,https://open.overheid.nl/Details/ronl-4395d86ce121c0f3fc7a87fd64ab4c2f40e37245/1,2023-05-31,2022-11-14,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.65,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/ronl-fc60748f144bbab35227eff3e77d889e7e9c1973/1,2023-02-15,2022-11-14,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.100,TRUE,TRUE,TRUE,FALSE,https://open.overheid.nl/Details/ronl-53e0bf3d22f7cd5df5280840885665ca93ef2f3a/1,2023-05-19,2022-11-12,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1034.2i.2023.7,TRUE,FALSE,FALSE,FALSE,https://www.rijksoverheid.nl/documenten/woo-besluiten/2023/01/16/besluit-op-woo-verzoek-over-openbaarmaking-van-het-inspectierapport-ilt-naar-aanleiding-van-een-handhavingsverzoek,2023-01-16,2022-11-10,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.58,TRUE,TRUE,TRUE,FALSE,https://open.overheid.nl/Details/ronl-2c3711dc915c9165e747fdc95e37f1f6a76959b8/1,2023-04-20,2022-11-10,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.123,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/ronl-206bcb191bb9167c428d7f1c5f2abc201b8da08c/1,2023-04-18,2022-11-10,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.54,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/ronl-4c2a3baf7dbaf22337af3f116565f324f2ffc45c/1,2023-02-15,2022-11-10,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1073.2i.2023.11,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/ronl-f0b1363edfad832172c79ed7f148abdc5e1bf99b/1,2023-02-22,2022-11-09,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1025.2i.2023.195,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/3113a066-94db-42b2-97b9-250171a71811/1,2023-11-29,2022-11-08,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.289,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/38b9b40a-53b5-4a33-a8e8-51ac814981c0/1,2023-06-19,2022-11-08,,,,
